Requisition ID,Status,Created By,Last Updated By,Created Date,Last Updated Date,Submitted On
2446,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2011-05-31T17:57:44-07:00,2011-05-31T17:57:44-07:00,2011-05-31T17:53:42-07:00
2394,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-05-31T18:15:56-07:00,2011-05-31T18:15:56-07:00,2011-05-31T18:15:56-07:00
1902,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-05-31T18:22:53-07:00,2011-05-31T18:22:53-07:00,2011-05-31T18:22:53-07:00
2433,pending_approval,Larry Rulli,Larry Rulli,2011-05-31T18:33:18-07:00,2011-05-31T18:33:18-07:00,2011-05-31T18:33:18-07:00
2452,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:35:02-07:00,2011-05-31T18:35:02-07:00,2011-05-31T18:35:02-07:00
2439,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:35:34-07:00,2011-05-31T18:35:34-07:00,2011-05-31T18:35:34-07:00
2453,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:36:03-07:00,2011-05-31T18:36:03-07:00,2011-05-31T18:36:03-07:00
2454,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:36:32-07:00,2011-05-31T18:36:32-07:00,2011-05-31T18:36:32-07:00
2455,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:37:12-07:00,2011-05-31T18:37:12-07:00,2011-05-31T18:37:12-07:00
2457,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:37:38-07:00,2011-05-31T18:37:38-07:00,2011-05-31T18:37:38-07:00
2458,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:38:11-07:00,2011-05-31T18:38:11-07:00,2011-05-31T18:38:11-07:00
2459,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:38:38-07:00,2011-05-31T18:38:38-07:00,2011-05-31T18:38:38-07:00
2460,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:38:54-07:00,2011-05-31T18:38:54-07:00,2011-05-31T18:38:54-07:00
2461,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:39:08-07:00,2011-05-31T18:39:08-07:00,2011-05-31T18:39:08-07:00
2462,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:39:22-07:00,2011-05-31T18:39:22-07:00,2011-05-31T18:39:22-07:00
2463,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:39:40-07:00,2011-05-31T18:39:40-07:00,2011-05-31T18:39:40-07:00
2459,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:12-07:00,2011-05-31T18:40:12-07:00,2011-05-31T18:38:38-07:00
2460,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:13-07:00,2011-05-31T18:40:13-07:00,2011-05-31T18:38:54-07:00
2461,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:16-07:00,2011-05-31T18:40:16-07:00,2011-05-31T18:39:08-07:00
2462,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:16-07:00,2011-05-31T18:40:16-07:00,2011-05-31T18:39:22-07:00
2463,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:19-07:00,2011-05-31T18:40:19-07:00,2011-05-31T18:39:40-07:00
2453,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:55-07:00,2011-05-31T18:40:55-07:00,2011-05-31T18:36:03-07:00
2454,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:57-07:00,2011-05-31T18:40:57-07:00,2011-05-31T18:36:32-07:00
2455,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:58-07:00,2011-05-31T18:40:58-07:00,2011-05-31T18:37:12-07:00
2458,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:59-07:00,2011-05-31T18:40:59-07:00,2011-05-31T18:38:11-07:00
2457,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:40:59-07:00,2011-05-31T18:40:59-07:00,2011-05-31T18:37:38-07:00
2439,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T18:41:17-07:00,2011-05-31T18:41:17-07:00,2011-05-31T18:35:34-07:00
2445,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-05-31T18:51:31-07:00,2011-05-31T18:51:31-07:00,2011-05-31T17:53:13-07:00
2449,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-05-31T18:52:03-07:00,2011-05-31T18:52:03-07:00,2011-05-31T17:56:54-07:00
2433,ordered,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-05-31T18:53:47-07:00,2011-05-31T18:53:47-07:00,2011-05-31T18:33:18-07:00
2394,ordered,Jacob (Purchasing Manager) Smith,Jacob (Purchasing Manager) Smith,2011-05-31T18:54:53-07:00,2011-05-31T18:54:53-07:00,2011-05-31T18:15:56-07:00
2452,ordered,Jacob (Purchasing Manager) Smith,Jacob (Purchasing Manager) Smith,2011-05-31T18:54:55-07:00,2011-05-31T18:54:55-07:00,2011-05-31T18:35:02-07:00
1902,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-05-31T18:55:46-07:00,2011-05-31T18:55:46-07:00,2011-05-31T18:22:53-07:00
2448,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-05-31T18:56:17-07:00,2011-05-31T18:56:17-07:00,2011-05-31T17:56:19-07:00
2464,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:58:56-07:00,2011-05-31T18:58:56-07:00,2011-05-31T18:58:56-07:00
2465,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:59:31-07:00,2011-05-31T18:59:31-07:00,2011-05-31T18:59:31-07:00
2466,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T18:59:54-07:00,2011-05-31T18:59:54-07:00,2011-05-31T18:59:54-07:00
2467,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T19:00:07-07:00,2011-05-31T19:00:07-07:00,2011-05-31T19:00:07-07:00
2468,pending_buyer_action,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T19:02:50-07:00,2011-05-31T19:02:50-07:00,2011-05-31T19:18:34-07:00
2467,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T19:03:49-07:00,2011-05-31T19:03:49-07:00,2011-05-31T19:00:07-07:00
2464,rejected,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T19:04:00-07:00,2011-05-31T19:04:00-07:00,2011-05-31T18:58:56-07:00
2465,rejected,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T19:04:06-07:00,2011-05-31T19:04:06-07:00,2011-05-31T18:59:31-07:00
2466,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-05-31T19:04:11-07:00,2011-05-31T19:04:11-07:00,2011-05-31T18:59:54-07:00
2468,pending_approval,Kevin Rhine,Kevin Rhine,2011-05-31T19:18:34-07:00,2011-05-31T19:18:34-07:00,2011-05-31T19:18:34-07:00
2468,draft,Kevin Rhine,Kevin Rhine,2011-05-31T19:18:34-07:00,2011-05-31T19:18:34-07:00,2011-05-31T19:18:34-07:00
2468,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-05-31T19:21:45-07:00,2011-05-31T19:21:45-07:00,2011-05-31T19:18:34-07:00
2469,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-05-31T19:24:00-07:00,2011-05-31T19:24:00-07:00,2011-05-31T19:24:00-07:00
2470,pending_approval,Kevin Rhine,Kevin Rhine,2011-05-31T19:25:48-07:00,2011-05-31T19:25:48-07:00,2011-05-31T19:25:48-07:00
2469,ordered,Kevin Rhine,Kevin Rhine,2011-05-31T19:26:11-07:00,2011-05-31T19:26:11-07:00,2011-05-31T19:24:00-07:00
2470,ordered,Kevin Rhine,Kevin Rhine,2011-05-31T19:26:31-07:00,2011-05-31T19:26:31-07:00,2011-05-31T19:25:48-07:00
2471,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-06-07T11:20:05-07:00,2011-06-07T11:20:05-07:00,2011-06-07T12:24:51-07:00
2471,withdrawn,bill (controller) roberts,bill (controller) roberts,2011-06-07T12:23:45-07:00,2011-06-07T12:23:45-07:00,2011-06-07T12:24:51-07:00
2471,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-06-07T12:24:51-07:00,2011-06-07T12:24:51-07:00,2011-06-07T12:24:51-07:00
2472,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-06-07T12:25:36-07:00,2011-06-07T12:25:36-07:00,2011-06-07T12:25:36-07:00
2473,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-06-07T12:26:10-07:00,2011-06-07T12:26:10-07:00,2011-06-07T12:26:10-07:00
2474,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-06-07T12:26:55-07:00,2011-06-07T12:26:55-07:00,2011-06-07T12:26:55-07:00
2474,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:28:19-07:00,2011-06-07T12:28:19-07:00,2011-06-07T12:26:55-07:00
2471,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:28:24-07:00,2011-06-07T12:28:24-07:00,2011-06-07T12:24:51-07:00
2472,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:28:25-07:00,2011-06-07T12:28:25-07:00,2011-06-07T12:25:36-07:00
2473,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:28:26-07:00,2011-06-07T12:28:26-07:00,2011-06-07T12:26:10-07:00
2475,pending_approval,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:29:34-07:00,2011-06-07T12:29:34-07:00,2011-06-07T12:29:34-07:00
2476,pending_approval,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:29:58-07:00,2011-06-07T12:29:58-07:00,2011-06-07T12:29:58-07:00
2477,pending_approval,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:30:54-07:00,2011-06-07T12:30:54-07:00,2011-06-07T12:30:54-07:00
2478,pending_approval,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-06-07T12:31:26-07:00,2011-06-07T12:31:26-07:00,2011-06-07T12:31:26-07:00
2479,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:32:54-07:00,2011-06-07T12:32:54-07:00,2011-06-07T12:32:54-07:00
2480,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:33:18-07:00,2011-06-07T12:33:18-07:00,2011-06-07T12:33:18-07:00
2481,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:33:31-07:00,2011-06-07T12:33:31-07:00,2011-06-07T12:33:31-07:00
2482,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:33:56-07:00,2011-06-07T12:33:56-07:00,2011-06-07T12:33:56-07:00
2483,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:34:09-07:00,2011-06-07T12:34:09-07:00,2011-06-07T12:34:09-07:00
2484,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:34:23-07:00,2011-06-07T12:34:23-07:00,2011-06-07T12:34:23-07:00
2485,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:34:41-07:00,2011-06-07T12:34:41-07:00,2011-06-07T12:34:41-07:00
2486,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:34:54-07:00,2011-06-07T12:34:54-07:00,2011-06-07T12:34:54-07:00
2487,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:35:06-07:00,2011-06-07T12:35:06-07:00,2011-06-07T12:35:06-07:00
2488,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:35:21-07:00,2011-06-07T12:35:21-07:00,2011-06-07T12:35:21-07:00
2489,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:35:33-07:00,2011-06-07T12:35:33-07:00,2011-06-07T12:35:33-07:00
2490,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:35:50-07:00,2011-06-07T12:35:50-07:00,2011-06-07T12:35:50-07:00
2491,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:36:13-07:00,2011-06-07T12:36:13-07:00,2011-06-07T12:36:13-07:00
2492,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:36:41-07:00,2011-06-07T12:36:41-07:00,2011-06-07T12:36:41-07:00
2493,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-06-07T12:36:54-07:00,2011-06-07T12:36:54-07:00,2011-06-07T12:36:54-07:00
2489,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:37:29-07:00,2011-06-07T12:37:29-07:00,2011-06-07T12:35:33-07:00
2491,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:37:32-07:00,2011-06-07T12:37:32-07:00,2011-06-07T12:36:13-07:00
2493,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:37:35-07:00,2011-06-07T12:37:35-07:00,2011-06-07T12:36:54-07:00
2490,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:37:37-07:00,2011-06-07T12:37:37-07:00,2011-06-07T12:35:50-07:00
2492,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:37:41-07:00,2011-06-07T12:37:41-07:00,2011-06-07T12:36:41-07:00
2484,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:05-07:00,2011-06-07T12:38:05-07:00,2011-06-07T12:34:23-07:00
2485,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:06-07:00,2011-06-07T12:38:06-07:00,2011-06-07T12:34:41-07:00
2486,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:08-07:00,2011-06-07T12:38:08-07:00,2011-06-07T12:34:54-07:00
2487,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:10-07:00,2011-06-07T12:38:10-07:00,2011-06-07T12:35:06-07:00
2488,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:11-07:00,2011-06-07T12:38:11-07:00,2011-06-07T12:35:21-07:00
2482,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:47-07:00,2011-06-07T12:38:47-07:00,2011-06-07T12:33:56-07:00
2481,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:47-07:00,2011-06-07T12:38:47-07:00,2011-06-07T12:33:31-07:00
2483,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-06-07T12:38:50-07:00,2011-06-07T12:38:50-07:00,2011-06-07T12:34:09-07:00
2494,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-07-12T10:05:27-07:00,2011-07-12T10:05:27-07:00,2011-07-12T10:05:27-07:00
2495,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-07-12T10:14:12-07:00,2011-07-12T10:14:12-07:00,2011-07-12T10:14:12-07:00
2496,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-07-12T10:15:12-07:00,2011-07-12T10:15:12-07:00,2011-07-12T10:15:12-07:00
2497,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-07-12T10:15:42-07:00,2011-07-12T10:15:42-07:00,2011-07-12T10:15:42-07:00
2478,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T10:19:30-07:00,2011-07-12T10:19:30-07:00,2011-06-07T12:31:26-07:00
2496,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T10:19:39-07:00,2011-07-12T10:19:39-07:00,2011-07-12T10:15:12-07:00
2497,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T10:19:45-07:00,2011-07-12T10:19:45-07:00,2011-07-12T10:15:42-07:00
2480,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-07-12T10:24:41-07:00,2011-07-12T10:24:41-07:00,2011-06-07T12:33:18-07:00
2479,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-07-12T10:25:06-07:00,2011-07-12T10:25:06-07:00,2011-06-07T12:32:54-07:00
2476,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2011-07-12T10:28:54-07:00,2011-07-12T10:28:54-07:00,2011-06-07T12:29:58-07:00
2475,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2011-07-12T10:30:17-07:00,2011-07-12T10:30:17-07:00,2011-06-07T12:29:34-07:00
2495,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T10:30:42-07:00,2011-07-12T10:30:42-07:00,2011-07-12T10:14:12-07:00
2494,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T10:30:44-07:00,2011-07-12T10:30:44-07:00,2011-07-12T10:05:27-07:00
2477,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-07-12T10:33:29-07:00,2011-07-12T10:33:29-07:00,2011-06-07T12:30:54-07:00
2498,pending_buyer_action,Coupa Support,Coupa Support,2011-07-12T10:49:57-07:00,2011-07-12T10:49:57-07:00,2011-07-12T10:55:04-07:00
2498,pending_approval,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-07-12T10:55:04-07:00,2011-07-12T10:55:04-07:00,2011-07-12T10:55:04-07:00
2498,draft,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-07-12T10:55:04-07:00,2011-07-12T10:55:04-07:00,2011-07-12T10:55:04-07:00
2498,ordered,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2011-07-12T10:57:55-07:00,2011-07-12T10:57:55-07:00,2011-07-12T10:55:04-07:00
2499,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T11:12:28-07:00,2011-07-12T11:12:28-07:00,2011-07-12T11:12:28-07:00
2500,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T11:12:48-07:00,2011-07-12T11:12:48-07:00,2011-07-12T11:12:48-07:00
2501,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T11:13:02-07:00,2011-07-12T11:13:02-07:00,2011-07-12T11:13:02-07:00
2431,pending_approval,Jason Louie,Jason Louie,2011-07-12T11:18:46-07:00,2011-07-12T11:18:46-07:00,2011-07-12T11:18:46-07:00
1668,pending_approval,Karen Morgan,Karen Morgan,2011-07-12T11:21:30-07:00,2011-07-12T11:21:30-07:00,2011-07-12T11:21:30-07:00
2451,pending_approval,Larry Rulli,Larry Rulli,2011-07-12T11:22:18-07:00,2011-07-12T11:22:18-07:00,2011-07-12T11:22:18-07:00
2506,pending_approval,Molly Carpenter,Molly Carpenter,2011-07-12T11:23:49-07:00,2011-07-12T11:23:49-07:00,2011-07-12T11:23:49-07:00
2507,pending_approval,Molly Carpenter,Molly Carpenter,2011-07-12T11:24:23-07:00,2011-07-12T11:24:23-07:00,2011-07-12T11:24:23-07:00
2508,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-07-12T11:25:24-07:00,2011-07-12T11:25:24-07:00,2011-07-12T11:25:24-07:00
2509,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-07-12T11:26:47-07:00,2011-07-12T11:26:47-07:00,2011-07-12T11:26:47-07:00
2501,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-07-12T11:30:51-07:00,2011-07-12T11:30:51-07:00,2011-07-12T11:13:02-07:00
2500,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-07-12T11:31:00-07:00,2011-07-12T11:31:00-07:00,2011-07-12T11:12:48-07:00
2499,ordered,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2011-07-12T11:31:16-07:00,2011-07-12T11:31:16-07:00,2011-07-12T11:12:28-07:00
2510,pending_approval,Matt Winger,Matt Winger,2011-07-12T11:32:02-07:00,2011-07-12T11:32:02-07:00,2011-07-12T11:32:02-07:00
2510,ordered,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:32:44-07:00,2011-07-12T11:32:44-07:00,2011-07-12T11:32:02-07:00
2507,ordered,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:32:50-07:00,2011-07-12T11:32:50-07:00,2011-07-12T11:24:23-07:00
2506,ordered,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:32:55-07:00,2011-07-12T11:32:55-07:00,2011-07-12T11:23:49-07:00
1668,rejected,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:33:02-07:00,2011-07-12T11:33:02-07:00,2011-07-12T11:21:30-07:00
2451,rejected,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:33:09-07:00,2011-07-12T11:33:09-07:00,2011-07-12T11:22:18-07:00
2431,approved,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:33:35-07:00,2011-07-12T11:33:35-07:00,2011-07-12T11:18:46-07:00
2509,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T11:34:19-07:00,2011-07-12T11:34:19-07:00,2011-07-12T11:26:47-07:00
2431,backgrounded,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:34:43-07:00,2011-07-12T11:34:43-07:00,2011-07-12T11:18:46-07:00
2431,ordered,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:35:01-07:00,2011-07-12T11:35:01-07:00,2011-07-12T11:18:46-07:00
2508,ordered,Jacob (Purchasing Manager) Smith,Jacob (Purchasing Manager) Smith,2011-07-12T11:35:12-07:00,2011-07-12T11:35:12-07:00,2011-07-12T11:25:24-07:00
2511,pending_approval,Karen Morgan,Karen Morgan,2011-07-12T11:36:07-07:00,2011-07-12T11:36:07-07:00,2011-07-12T11:36:07-07:00
2511,ordered,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:36:34-07:00,2011-07-12T11:36:34-07:00,2011-07-12T11:36:07-07:00
2512,pending_approval,Karen Morgan,Karen Morgan,2011-07-12T11:37:52-07:00,2011-07-12T11:37:52-07:00,2011-07-12T11:37:53-07:00
2512,rejected,Mary (Sales Manager) Snow,Mary (Sales Manager) Snow,2011-07-12T11:38:29-07:00,2011-07-12T11:38:29-07:00,2011-07-12T11:37:53-07:00
2450,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-07-12T12:40:39-07:00,2011-07-12T12:40:39-07:00,2011-07-12T12:40:39-07:00
2513,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-07-12T12:41:28-07:00,2011-07-12T12:41:28-07:00,2011-07-12T12:41:28-07:00
2513,ordered,Blair (Marketing VP) Hostler,Blair (Marketing VP) Hostler,2011-07-12T12:44:25-07:00,2011-07-12T12:44:25-07:00,2011-07-12T12:41:28-07:00
2515,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-07-12T12:46:16-07:00,2011-07-12T12:46:16-07:00,2011-07-12T12:46:16-07:00
2516,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-07-12T12:46:53-07:00,2011-07-12T12:46:53-07:00,2011-07-12T12:46:53-07:00
2516,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T12:47:51-07:00,2011-07-12T12:47:51-07:00,2011-07-12T12:46:53-07:00
2450,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-07-12T12:47:54-07:00,2011-07-12T12:47:54-07:00,2011-07-12T12:40:39-07:00
2484,received,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T13:13:18-07:00,2011-07-12T13:13:18-07:00,2011-06-07T12:34:23-07:00
2482,received,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T13:13:28-07:00,2011-07-12T13:13:28-07:00,2011-06-07T12:33:56-07:00
2481,received,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T13:13:38-07:00,2011-07-12T13:13:38-07:00,2011-06-07T12:33:31-07:00
2459,received,Jim (IT Director) Tran,Jim (IT Director) Tran,2011-07-12T13:13:47-07:00,2011-07-12T13:13:47-07:00,2011-05-31T18:38:38-07:00
2519,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-08-31T19:50:29-07:00,2011-08-31T19:50:29-07:00,2011-08-31T19:50:29-07:00
2520,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-08-31T19:50:46-07:00,2011-08-31T19:50:46-07:00,2011-08-31T19:50:46-07:00
2521,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-08-31T19:51:02-07:00,2011-08-31T19:51:02-07:00,2011-08-31T19:51:02-07:00
2522,pending_approval,bill (controller) roberts,bill (controller) roberts,2011-08-31T19:51:19-07:00,2011-08-31T19:51:19-07:00,2011-08-31T19:51:19-07:00
2522,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-08-31T19:53:57-07:00,2011-08-31T19:53:57-07:00,2011-08-31T19:51:19-07:00
2519,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-08-31T19:54:00-07:00,2011-08-31T19:54:00-07:00,2011-08-31T19:50:29-07:00
2521,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-08-31T19:54:01-07:00,2011-08-31T19:54:01-07:00,2011-08-31T19:51:02-07:00
2520,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2011-08-31T19:54:03-07:00,2011-08-31T19:54:03-07:00,2011-08-31T19:50:46-07:00
2523,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-08-31T19:55:39-07:00,2011-08-31T19:55:39-07:00,2011-08-31T19:55:39-07:00
2524,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-08-31T19:56:24-07:00,2011-08-31T19:56:24-07:00,2011-08-31T19:56:24-07:00
2525,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-08-31T19:56:41-07:00,2011-08-31T19:56:41-07:00,2011-08-31T19:56:41-07:00
2526,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2011-08-31T19:57:02-07:00,2011-08-31T19:57:02-07:00,2011-08-31T19:57:02-07:00
